MH7905 H3N2 41.00
MH7953 H3N2 66.65
MH8041 H3N2 99.65
MH8052 H3N2 54.20
MH8088 H3N2 99.15
MH8089 H3N2 90.20
MH8090 H3N2 98.75
MH8125 H3N2 87.05
MH8126 H3N2 88.25
MH8129 H3N2 59.40
MH8137 H3N2 99.60
MH8155 H3N2 98.50
MH8156 H3N2 21.50
MH8158 H3N2 81.45
MH8159 H3N2 66.10
MH8160 H3N2 93.60
MH8165 H3N2 58.40
MH8183 H3N2 96.40
MH8186 H3N2 96.55
MH8308 H3N2 97.40
MH8309 H3N2 95.05
MH8354 H3N2 99.10
MH8386 H3N2 99.70
MH8390 H3N2 98.50
MH8391 H3N2 83.55
MH8392 H3N2 99.05
MH8393 H3N2 99.65
MH8396 H3N2 97.45
MH8424 H3N2 99.50
MH8439 H3N2 93.25
MH8442 H3N2 99.60
MH8445 H3N2 99.15
MH8447 H3N2 81.75
MH8586 H3N2 72.55
MH8589 H3N2 91.35
MH8592 H3N2 99.85
MH8688 H3N2 20.10
MH8690 H3N2 13.50
MH8692 H3N2 90.95
MH8700 H3N2 94.20
MH8714 H3N2 99.80
MH8766 H3N2 98.95
MH8922 H3N2 86.80
MH8924 H3N2 70.00
MH8925 H3N2 88.60
MH9045 H3N2 97.95
PC1A H3N2 98.50
Perth_mp H3N2 99.10
Vic_pool H3N2 99.65
