WSPHL1-1 H3N2 99.75
WSPHL1-2 H3N2 97.95
WSPHL2-1 H3N2 99.75
WSPHL2-2 H3N2 99.85
WSPHL3-1 H3N2 99.70
WSPHL3-2 H3N2 93.10
WSPHL4-1 H3N2 99.65
WSPHL4-2 H3N2 97.70
WSPHL5-1 H3N2 99.50
WSPHL5-2 H3N2 99.30
WSPHL6-1 H3N2 99.55
WSPHL6-2 H3N2 99.40
WSPHL7-1 H3N2 99.55
WSPHL7-2 H3N2 99.65
WSPHL8-1 H3N2 99.60
WSPHL8-2 H3N2 99.85
WSPHL9-1 H3N2 95.80
WSPHL9-2 H3N2 94.85
