Year CollectionDate Gene Subtype Syn Distance Outlier
2018 2017.953 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.501 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.66 4-HA-antigenic-Wolf H3N2 S 5 no
2018 2017.531 4-HA-antigenic-Wolf H3N2 S 3 no
2018 2017.501 4-HA-antigenic-Wolf H3N2 S 6 no
2018 2017.901 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.737 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.745 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.619 4-HA-antigenic-Wolf H3N2 S 5 no
2018 2017.759 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.805 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.526 4-HA-antigenic-Wolf H3N2 S 5 no
2018 2017.882 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.564 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.882 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.915 4-HA-antigenic-Wolf H3N2 S 3 no
2018 2017.548 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.699 4-HA-antigenic-Wolf H3N2 S 5 no
2018 2017.699 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.877 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.526 4-HA-antigenic-Wolf H3N2 S 5 no
2018 2017.775 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.693 4-HA-antigenic-Wolf H3N2 S 3 no
2018 2017.989 4-HA-antigenic-Wolf H3N2 S 3 no
2018 2017.657 4-HA-antigenic-Wolf H3N2 S 3 no
2018 2017.567 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.836 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.794 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.52 4-HA-antigenic-Wolf H3N2 S 6 no
2018 2017.945 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.762 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.978 4-HA-antigenic-Wolf H3N2 S 4 no
2018 2017.932 4-HA-antigenic-Wolf H3N2 S 5 no
2018 2017.921 4-HA-antigenic-Wolf H3N2 S 4 no
2007 2007.485 4-HA-nonantigenic-Wolf H3N2 S 7 no
2007 2007 4-HA-nonantigenic-Wolf H3N2 S 7 no
2007 2007.184 4-HA-nonantigenic-Wolf H3N2 S 7 no
2007 2007.085 4-HA-nonantigenic-Wolf H3N2 S 11 no
2007 2007.444 4-HA-nonantigenic-Wolf H3N2 S 8 no
2007 2007.329 4-HA-nonantigenic-Wolf H3N2 S 7 no
2007 2007.246 4-HA-nonantigenic-Wolf H3N2 S 6 no
2007 2007.162 4-HA-nonantigenic-Wolf H3N2 S 7 no
2007 2007.186 4-HA-nonantigenic-Wolf H3N2 S 8 no
2007 2006.989 4-HA-nonantigenic-Wolf H3N2 S 14 no
2007 2007.394 4-HA-nonantigenic-Wolf H3N2 S 9 no
2007 2007.351 4-HA-nonantigenic-Wolf H3N2 S 8 no
2007 2007.079 4-HA-nonantigenic-Wolf H3N2 S 7 no
2007 2007.077 4-HA-nonantigenic-Wolf H3N2 S 11 no
2007 2007.452 4-HA-nonantigenic-Wolf H3N2 S 10 no
2007 2007 4-HA-nonantigenic-Wolf H3N2 S 9 no
2007 2006.986 4-HA-nonantigenic-Wolf H3N2 S 11 no
2007 2007.364 4-HA-nonantigenic-Wolf H3N2 S 6 no
2007 2007.153 4-HA-nonantigenic-Wolf H3N2 S 7 no
2007 2007.403 4-HA-nonantigenic-Wolf H3N2 S 8 no
2007 2007.197 4-HA-nonantigenic-Wolf H3N2 S 10 no
2007 2007.241 4-HA-nonantigenic-Wolf H3N2 S 9 no
2007 2007.342 4-HA-nonantigenic-Wolf H3N2 S 7 no
2007 2007 4-HA-nonantigenic-Wolf H3N2 S 11 no
2007 2007.09 4-HA-nonantigenic-Wolf H3N2 S 12 no
2007 2006.981 4-HA-nonantigenic-Wolf H3N2 S 14 no
2007 2007.468 4-HA-nonantigenic-Wolf H3N2 S 10 no
2007 2007.175 4-HA-nonantigenic-Wolf H3N2 S 6 no
2007 2007.118 4-HA-nonantigenic-Wolf H3N2 S 7 no
2007 2007.249 4-HA-nonantigenic-Wolf H3N2 S 9 no
2007 2007.025 4-HA-nonantigenic-Wolf H3N2 S 11 no
2007 2007 4-HA-nonantigenic-Wolf H3N2 S 10 no
2007 2007.06 4-HA-nonantigenic-Wolf H3N2 S 12 no
2007 2007.309 4-HA-nonantigenic-Wolf H3N2 S 6 no
2007 2007 4-HA-nonantigenic-Wolf H3N2 S 6 no
2007 2007.197 4-HA-nonantigenic-Wolf H3N2 S 8 no
2007 2007.329 4-HA-nonantigenic-Wolf H3N2 S 6 no
2007 2007.249 4-HA-nonantigenic-Wolf H3N2 S 6 no
2007 2007.036 4-HA-nonantigenic-Wolf H3N2 S 10 no
2007 2007.184 4-HA-nonantigenic-Wolf H3N2 S 7 no
2007 2007.047 4-HA-nonantigenic-Wolf H3N2 S 14 no
2007 2006.748 4-HA-nonantigenic-Wolf H3N2 S 12 no
2007 2007.479 4-HA-nonantigenic-Wolf H3N2 S 8 no
2007 2006.945 4-HA-nonantigenic-Wolf H3N2 S 11 no
2007 2007.299 4-HA-nonantigenic-Wolf H3N2 S 12 no
2007 2007.162 4-HA-nonantigenic-Wolf H3N2 S 8 no
2007 2007.471 4-HA-nonantigenic-Wolf H3N2 S 8 no
2007 2007.474 4-HA-nonantigenic-Wolf H3N2 S 7 no
2007 2007.055 4-HA-nonantigenic-Wolf H3N2 S 7 no
2007 2007 4-HA-nonantigenic-Wolf H3N2 S 9 no
2008 2008.134 4-HA-nonantigenic-Wolf H3N2 S 9 no
2008 2007.97 4-HA-nonantigenic-Wolf H3N2 S 10 no
2008 2008.153 4-HA-nonantigenic-Wolf H3N2 S 9 no
2008 2008.005 4-HA-nonantigenic-Wolf H3N2 S 11 no
2008 2008 4-HA-nonantigenic-Wolf H3N2 S 91 yes
2008 2008.057 4-HA-nonantigenic-Wolf H3N2 S 12 no
2008 2008.434 4-HA-nonantigenic-Wolf H3N2 S 10 no
2008 2008 4-HA-nonantigenic-Wolf H3N2 S 92 yes
2008 2008.268 4-HA-nonantigenic-Wolf H3N2 S 10 no
2008 2008.074 4-HA-nonantigenic-Wolf H3N2 S 10 no
2008 2008 4-HA-nonantigenic-Wolf H3N2 S 9 no
2008 2007.649 4-HA-nonantigenic-Wolf H3N2 S 6 no
2008 2007.805 4-HA-nonantigenic-Wolf H3N2 S 6 no
2008 2008.191 4-HA-nonantigenic-Wolf H3N2 S 9 no
2008 2007.847 4-HA-nonantigenic-Wolf H3N2 S 6 no
2008 2008.325 4-HA-nonantigenic-Wolf H3N2 S 9 no
2008 2008.123 4-HA-nonantigenic-Wolf H3N2 S 9 no
2008 2008.003 4-HA-nonantigenic-Wolf H3N2 S 12 no
2008 2008.139 4-HA-nonantigenic-Wolf H3N2 S 9 no
2008 2008.238 4-HA-nonantigenic-Wolf H3N2 S 8 no
2008 2008 4-HA-nonantigenic-Wolf H3N2 S 92 yes
2008 2008.085 4-HA-nonantigenic-Wolf H3N2 S 6 no
2008 2007.715 4-HA-nonantigenic-Wolf H3N2 S 9 no
2008 2008.175 4-HA-nonantigenic-Wolf H3N2 S 9 no
2008 2007.718 4-HA-nonantigenic-Wolf H3N2 S 10 no
2008 2008 4-HA-nonantigenic-Wolf H3N2 S 92 yes
2008 2008.049 4-HA-nonantigenic-Wolf H3N2 S 12 no
2008 2008.303 4-HA-nonantigenic-Wolf H3N2 S 8 no
2008 2008.199 4-HA-nonantigenic-Wolf H3N2 S 10 no
2008 2007.507 4-HA-nonantigenic-Wolf H3N2 S 8 no
2008 2007.86 4-HA-nonantigenic-Wolf H3N2 S 11 no
2008 2008.172 4-HA-nonantigenic-Wolf H3N2 S 9 no
2008 2008.164 4-HA-nonantigenic-Wolf H3N2 S 10 no
2008 2008 4-HA-nonantigenic-Wolf H3N2 S 92 yes
2008 2007.627 4-HA-nonantigenic-Wolf H3N2 S 7 no
2008 2008.117 4-HA-nonantigenic-Wolf H3N2 S 10 no
2008 2008.033 4-HA-nonantigenic-Wolf H3N2 S 13 no
2008 2008.137 4-HA-nonantigenic-Wolf H3N2 S 8 no
2008 2008.055 4-HA-nonantigenic-Wolf H3N2 S 11 no
2008 2008.156 4-HA-nonantigenic-Wolf H3N2 S 11 no
2008 2008.464 4-HA-nonantigenic-Wolf H3N2 S 10 no
2008 2008.117 4-HA-nonantigenic-Wolf H3N2 S 10 no
2008 2008.098 4-HA-nonantigenic-Wolf H3N2 S 12 no
2008 2007.562 4-HA-nonantigenic-Wolf H3N2 S 7 no
2008 2008.098 4-HA-nonantigenic-Wolf H3N2 S 8 no
2008 2008 4-HA-nonantigenic-Wolf H3N2 S 92 yes
2008 2007.6 4-HA-nonantigenic-Wolf H3N2 S 10 no
2008 2007.655 4-HA-nonantigenic-Wolf H3N2 S 8 no
2008 2007.737 4-HA-nonantigenic-Wolf H3N2 S 9 no
2008 2008.057 4-HA-nonantigenic-Wolf H3N2 S 10 no
2009 2009.17 4-HA-nonantigenic-Wolf H3N2 S 10 no
2009 2009.126 4-HA-nonantigenic-Wolf H3N2 S 9 no
2009 2009.11 4-HA-nonantigenic-Wolf H3N2 S 13 no
2009 2009.09 4-HA-nonantigenic-Wolf H3N2 S 12 no
2009 2009.016 4-HA-nonantigenic-Wolf H3N2 S 8 no
2009 2009.32 4-HA-nonantigenic-Wolf H3N2 S 12 no
2009 2009 4-HA-nonantigenic-Wolf H3N2 S 11 no
2009 2009.257 4-HA-nonantigenic-Wolf H3N2 S 12 no
2009 2009 4-HA-nonantigenic-Wolf H3N2 S 11 no
2009 2009.285 4-HA-nonantigenic-Wolf H3N2 S 14 no
2009 2009.386 4-HA-nonantigenic-Wolf H3N2 S 9 no
2009 2009 4-HA-nonantigenic-Wolf H3N2 S 13 no
2009 2009.455 4-HA-nonantigenic-Wolf H3N2 S 11 no
2009 2008.902 4-HA-nonantigenic-Wolf H3N2 S 14 no
2009 2009.342 4-HA-nonantigenic-Wolf H3N2 S 12 no
2009 2009.052 4-HA-nonantigenic-Wolf H3N2 S 12 no
2009 2009.468 4-HA-nonantigenic-Wolf H3N2 S 11 no
2009 2008.535 4-HA-nonantigenic-Wolf H3N2 S 8 no
2009 2009 4-HA-nonantigenic-Wolf H3N2 S 10 no
2009 2008.694 4-HA-nonantigenic-Wolf H3N2 S 9 no
2009 2009.342 4-HA-nonantigenic-Wolf H3N2 S 10 no
2009 2009.43 4-HA-nonantigenic-Wolf H3N2 S 9 no
2009 2008.937 4-HA-nonantigenic-Wolf H3N2 S 15 no
2009 2009.416 4-HA-nonantigenic-Wolf H3N2 S 10 no
2009 2008.718 4-HA-nonantigenic-Wolf H3N2 S 10 no
2009 2009.318 4-HA-nonantigenic-Wolf H3N2 S 9 no
2009 2009.318 4-HA-nonantigenic-Wolf H3N2 S 12 no
2009 2009.085 4-HA-nonantigenic-Wolf H3N2 S 12 no
2009 2008.727 4-HA-nonantigenic-Wolf H3N2 S 10 no
2009 2009.104 4-HA-nonantigenic-Wolf H3N2 S 10 no
2009 2009.474 4-HA-nonantigenic-Wolf H3N2 S 11 no
2009 2009.427 4-HA-nonantigenic-Wolf H3N2 S 13 no
2009 2008.896 4-HA-nonantigenic-Wolf H3N2 S 10 no
2009 2009.493 4-HA-nonantigenic-Wolf H3N2 S 13 no
2009 2008.877 4-HA-nonantigenic-Wolf H3N2 S 14 no
2009 2009.299 4-HA-nonantigenic-Wolf H3N2 S 13 no
2009 2009.162 4-HA-nonantigenic-Wolf H3N2 S 12 no
2009 2009 4-HA-nonantigenic-Wolf H3N2 S 10 no
2009 2008.727 4-HA-nonantigenic-Wolf H3N2 S 11 no
2009 2009.085 4-HA-nonantigenic-Wolf H3N2 S 9 no
2009 2009.255 4-HA-nonantigenic-Wolf H3N2 S 10 no
2009 2009.416 4-HA-nonantigenic-Wolf H3N2 S 9 no
2009 2009.323 4-HA-nonantigenic-Wolf H3N2 S 10 no
2009 2008.902 4-HA-nonantigenic-Wolf H3N2 S 13 no
2009 2009.337 4-HA-nonantigenic-Wolf H3N2 S 11 no
2009 2009.433 4-HA-nonantigenic-Wolf H3N2 S 17 no
2009 2009.345 4-HA-nonantigenic-Wolf H3N2 S 11 no
2009 2008.921 4-HA-nonantigenic-Wolf H3N2 S 9 no
2009 2009.052 4-HA-nonantigenic-Wolf H3N2 S 11 no
2009 2009.06 4-HA-nonantigenic-Wolf H3N2 S 11 no
2010 2009.567 4-HA-nonantigenic-Wolf H3N2 S 10 no
2010 2010.403 4-HA-nonantigenic-Wolf H3N2 S 14 no
2010 2010 4-HA-nonantigenic-Wolf H3N2 S 12 no
2010 2010.225 4-HA-nonantigenic-Wolf H3N2 S 12 no
2010 2009.529 4-HA-nonantigenic-Wolf H3N2 S 14 no
2010 2009.526 4-HA-nonantigenic-Wolf H3N2 S 11 no
2010 2009.748 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2009.671 4-HA-nonantigenic-Wolf H3N2 S 14 no
2010 2009.912 4-HA-nonantigenic-Wolf H3N2 S 14 no
2010 2010 4-HA-nonantigenic-Wolf H3N2 S 11 no
2010 2009.849 4-HA-nonantigenic-Wolf H3N2 S 10 no
2010 2009.551 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2010.43 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2009.704 4-HA-nonantigenic-Wolf H3N2 S 12 no
2010 2010.468 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2009.575 4-HA-nonantigenic-Wolf H3N2 S 12 no
2010 2010.263 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2009.723 4-HA-nonantigenic-Wolf H3N2 S 11 no
2010 2010.211 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2009.572 4-HA-nonantigenic-Wolf H3N2 S 9 no
2010 2010.419 4-HA-nonantigenic-Wolf H3N2 S 14 no
2010 2009.572 4-HA-nonantigenic-Wolf H3N2 S 11 no
2010 2009.526 4-HA-nonantigenic-Wolf H3N2 S 11 no
2010 2009.833 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2009.52 4-HA-nonantigenic-Wolf H3N2 S 10 no
2010 2010.356 4-HA-nonantigenic-Wolf H3N2 S 15 no
2010 2009.674 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2009.575 4-HA-nonantigenic-Wolf H3N2 S 10 no
2010 2009.605 4-HA-nonantigenic-Wolf H3N2 S 11 no
2010 2009.567 4-HA-nonantigenic-Wolf H3N2 S 11 no
2010 2009.671 4-HA-nonantigenic-Wolf H3N2 S 14 no
2010 2009.553 4-HA-nonantigenic-Wolf H3N2 S 12 no
2010 2010.414 4-HA-nonantigenic-Wolf H3N2 S 14 no
2010 2010.123 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2009.863 4-HA-nonantigenic-Wolf H3N2 S 14 no
2010 2010.167 4-HA-nonantigenic-Wolf H3N2 S 16 no
2010 2010.2 4-HA-nonantigenic-Wolf H3N2 S 14 no
2010 2009.915 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2010.397 4-HA-nonantigenic-Wolf H3N2 S 15 no
2010 2010.279 4-HA-nonantigenic-Wolf H3N2 S 11 no
2010 2010.471 4-HA-nonantigenic-Wolf H3N2 S 16 no
2010 2009.729 4-HA-nonantigenic-Wolf H3N2 S 12 no
2010 2010.427 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2009.603 4-HA-nonantigenic-Wolf H3N2 S 12 no
2010 2009.646 4-HA-nonantigenic-Wolf H3N2 S 12 no
2010 2010.436 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2009.863 4-HA-nonantigenic-Wolf H3N2 S 14 no
2010 2010.452 4-HA-nonantigenic-Wolf H3N2 S 15 no
2010 2010.419 4-HA-nonantigenic-Wolf H3N2 S 13 no
2010 2010.43 4-HA-nonantigenic-Wolf H3N2 S 13 no
2011 2010.756 4-HA-nonantigenic-Wolf H3N2 S 18 no
2011 2010.97 4-HA-nonantigenic-Wolf H3N2 S 16 no
2011 2010.912 4-HA-nonantigenic-Wolf H3N2 S 17 no
2011 2011.088 4-HA-nonantigenic-Wolf H3N2 S 14 no
2011 2010.625 4-HA-nonantigenic-Wolf H3N2 S 14 no
2011 2010.699 4-HA-nonantigenic-Wolf H3N2 S 14 no
2011 2011 4-HA-nonantigenic-Wolf H3N2 S 18 no
2011 2011.071 4-HA-nonantigenic-Wolf H3N2 S 16 no
2011 2010.709 4-HA-nonantigenic-Wolf H3N2 S 15 no
2011 2010.745 4-HA-nonantigenic-Wolf H3N2 S 17 no
2011 2011 4-HA-nonantigenic-Wolf H3N2 S 13 no
2011 2010.885 4-HA-nonantigenic-Wolf H3N2 S 13 no
2011 2011.208 4-HA-nonantigenic-Wolf H3N2 S 19 no
2011 2010.625 4-HA-nonantigenic-Wolf H3N2 S 18 no
2011 2011.033 4-HA-nonantigenic-Wolf H3N2 S 12 no
2011 2011.433 4-HA-nonantigenic-Wolf H3N2 S 18 no
2011 2011.052 4-HA-nonantigenic-Wolf H3N2 S 14 no
2011 2010.989 4-HA-nonantigenic-Wolf H3N2 S 14 no
2011 2010.893 4-HA-nonantigenic-Wolf H3N2 S 14 no
2011 2010.967 4-HA-nonantigenic-Wolf H3N2 S 18 no
2011 2011.107 4-HA-nonantigenic-Wolf H3N2 S 19 no
2011 2011.455 4-HA-nonantigenic-Wolf H3N2 S 16 no
2011 2011.381 4-HA-nonantigenic-Wolf H3N2 S 17 no
2011 2010.548 4-HA-nonantigenic-Wolf H3N2 S 15 no
2011 2010.559 4-HA-nonantigenic-Wolf H3N2 S 16 no
2011 2010.764 4-HA-nonantigenic-Wolf H3N2 S 17 no
2011 2011.058 4-HA-nonantigenic-Wolf H3N2 S 14 no
2011 2010.948 4-HA-nonantigenic-Wolf H3N2 S 17 no
2011 2010.586 4-HA-nonantigenic-Wolf H3N2 S 15 no
2011 2011.121 4-HA-nonantigenic-Wolf H3N2 S 12 no
2011 2010.836 4-HA-nonantigenic-Wolf H3N2 S 17 no
2011 2011.036 4-HA-nonantigenic-Wolf H3N2 S 17 no
2011 2010.899 4-HA-nonantigenic-Wolf H3N2 S 15 no
2011 2010.86 4-HA-nonantigenic-Wolf H3N2 S 17 no
2011 2010.816 4-HA-nonantigenic-Wolf H3N2 S 12 no
2011 2011.468 4-HA-nonantigenic-Wolf H3N2 S 14 no
2011 2010.986 4-HA-nonantigenic-Wolf H3N2 S 14 no
2011 2010.805 4-HA-nonantigenic-Wolf H3N2 S 12 no
2011 2010.8 4-HA-nonantigenic-Wolf H3N2 S 15 no
2011 2010.709 4-HA-nonantigenic-Wolf H3N2 S 19 no
2011 2011.446 4-HA-nonantigenic-Wolf H3N2 S 17 no
2011 2011.238 4-HA-nonantigenic-Wolf H3N2 S 18 no
2011 2011.03 4-HA-nonantigenic-Wolf H3N2 S 17 no
2011 2011.121 4-HA-nonantigenic-Wolf H3N2 S 14 no
2011 2010.696 4-HA-nonantigenic-Wolf H3N2 S 17 no
2011 2011.162 4-HA-nonantigenic-Wolf H3N2 S 17 no
2011 2011.003 4-HA-nonantigenic-Wolf H3N2 S 14 no
2011 2011.132 4-HA-nonantigenic-Wolf H3N2 S 16 no
2011 2010.973 4-HA-nonantigenic-Wolf H3N2 S 16 no
2011 2011.008 4-HA-nonantigenic-Wolf H3N2 S 12 no
2012 2012.126 4-HA-nonantigenic-Wolf H3N2 S 17 no
2012 2012.117 4-HA-nonantigenic-Wolf H3N2 S 16 no
2012 2012.393 4-HA-nonantigenic-Wolf H3N2 S 17 no
2012 2012.175 4-HA-nonantigenic-Wolf H3N2 S 14 no
2012 2011.915 4-HA-nonantigenic-Wolf H3N2 S 18 no
2012 2012.221 4-HA-nonantigenic-Wolf H3N2 S 19 no
2012 2012.284 4-HA-nonantigenic-Wolf H3N2 S 15 no
2012 2012.046 4-HA-nonantigenic-Wolf H3N2 S 16 no
2012 2011.8 4-HA-nonantigenic-Wolf H3N2 S 17 no
2012 2012.052 4-HA-nonantigenic-Wolf H3N2 S 21 no
2012 2011.849 4-HA-nonantigenic-Wolf H3N2 S 15 no
2012 2011.885 4-HA-nonantigenic-Wolf H3N2 S 19 no
2012 2012.027 4-HA-nonantigenic-Wolf H3N2 S 15 no
2012 2012.18 4-HA-nonantigenic-Wolf H3N2 S 16 no
2012 2012.142 4-HA-nonantigenic-Wolf H3N2 S 15 no
2012 2012.194 4-HA-nonantigenic-Wolf H3N2 S 19 no
2012 2012.18 4-HA-nonantigenic-Wolf H3N2 S 16 no
2012 2012.03 4-HA-nonantigenic-Wolf H3N2 S 14 no
2012 2011.978 4-HA-nonantigenic-Wolf H3N2 S 15 no
2012 2011.718 4-HA-nonantigenic-Wolf H3N2 S 14 no
2012 2011.723 4-HA-nonantigenic-Wolf H3N2 S 19 no
2012 2011.962 4-HA-nonantigenic-Wolf H3N2 S 17 no
2012 2011.737 4-HA-nonantigenic-Wolf H3N2 S 16 no
2012 2012.101 4-HA-nonantigenic-Wolf H3N2 S 19 no
2012 2012.041 4-HA-nonantigenic-Wolf H3N2 S 14 no
2012 2012.235 4-HA-nonantigenic-Wolf H3N2 S 23 no
2012 2011.701 4-HA-nonantigenic-Wolf H3N2 S 14 no
2012 2012.022 4-HA-nonantigenic-Wolf H3N2 S 19 no
2012 2011.666 4-HA-nonantigenic-Wolf H3N2 S 17 no
2012 2012.148 4-HA-nonantigenic-Wolf H3N2 S 22 no
2012 2012.175 4-HA-nonantigenic-Wolf H3N2 S 18 no
2012 2012.063 4-HA-nonantigenic-Wolf H3N2 S 24 no
2012 2012.371 4-HA-nonantigenic-Wolf H3N2 S 18 no
2012 2011.657 4-HA-nonantigenic-Wolf H3N2 S 19 no
2012 2011.679 4-HA-nonantigenic-Wolf H3N2 S 15 no
2012 2011.896 4-HA-nonantigenic-Wolf H3N2 S 18 no
2012 2012.049 4-HA-nonantigenic-Wolf H3N2 S 13 no
2012 2012.128 4-HA-nonantigenic-Wolf H3N2 S 16 no
2012 2012.399 4-HA-nonantigenic-Wolf H3N2 S 17 no
2012 2011.814 4-HA-nonantigenic-Wolf H3N2 S 18 no
2012 2011.745 4-HA-nonantigenic-Wolf H3N2 S 17 no
2012 2012.262 4-HA-nonantigenic-Wolf H3N2 S 15 no
2012 2011.608 4-HA-nonantigenic-Wolf H3N2 S 20 no
2012 2012.178 4-HA-nonantigenic-Wolf H3N2 S 14 no
2012 2011.967 4-HA-nonantigenic-Wolf H3N2 S 15 no
2012 2011.89 4-HA-nonantigenic-Wolf H3N2 S 16 no
2012 2011.646 4-HA-nonantigenic-Wolf H3N2 S 16 no
2012 2012.041 4-HA-nonantigenic-Wolf H3N2 S 15 no
2012 2012.098 4-HA-nonantigenic-Wolf H3N2 S 17 no
2012 2012.287 4-HA-nonantigenic-Wolf H3N2 S 19 no
2013 2012.585 4-HA-nonantigenic-Wolf H3N2 S 63 yes
2013 2012.997 4-HA-nonantigenic-Wolf H3N2 S 24 no
2013 2012.932 4-HA-nonantigenic-Wolf H3N2 S 25 no
2013 2013.263 4-HA-nonantigenic-Wolf H3N2 S 21 no
2013 2013.049 4-HA-nonantigenic-Wolf H3N2 S 22 no
2013 2012.986 4-HA-nonantigenic-Wolf H3N2 S 22 no
2013 2013.005 4-HA-nonantigenic-Wolf H3N2 S 21 no
2013 2013.274 4-HA-nonantigenic-Wolf H3N2 S 19 no
2013 2012.565 4-HA-nonantigenic-Wolf H3N2 S 18 no
2013 2012.675 4-HA-nonantigenic-Wolf H3N2 S 15 no
2013 2013.025 4-HA-nonantigenic-Wolf H3N2 S 19 no
2013 2012.861 4-HA-nonantigenic-Wolf H3N2 S 22 no
2013 2013.016 4-HA-nonantigenic-Wolf H3N2 S 26 no
2013 2012.88 4-HA-nonantigenic-Wolf H3N2 S 24 no
2013 2012.639 4-HA-nonantigenic-Wolf H3N2 S 63 yes
2013 2012.984 4-HA-nonantigenic-Wolf H3N2 S 20 no
2013 2012.97 4-HA-nonantigenic-Wolf H3N2 S 20 no
2013 2013.022 4-HA-nonantigenic-Wolf H3N2 S 21 no
2013 2012.964 4-HA-nonantigenic-Wolf H3N2 S 21 no
2013 2012.541 4-HA-nonantigenic-Wolf H3N2 S 19 no
2013 2012.872 4-HA-nonantigenic-Wolf H3N2 S 19 no
2013 2013.17 4-HA-nonantigenic-Wolf H3N2 S 24 no
2013 2012.929 4-HA-nonantigenic-Wolf H3N2 S 24 no
2013 2013.474 4-HA-nonantigenic-Wolf H3N2 S 67 yes
2013 2013.005 4-HA-nonantigenic-Wolf H3N2 S 21 no
2013 2012.596 4-HA-nonantigenic-Wolf H3N2 S 64 yes
2013 2012.568 4-HA-nonantigenic-Wolf H3N2 S 18 no
2013 2012.992 4-HA-nonantigenic-Wolf H3N2 S 21 no
2013 2012.8 4-HA-nonantigenic-Wolf H3N2 S 24 no
2013 2012.511 4-HA-nonantigenic-Wolf H3N2 S 18 no
2013 2012.852 4-HA-nonantigenic-Wolf H3N2 S 22 no
2013 2012.571 4-HA-nonantigenic-Wolf H3N2 S 66 yes
2013 2013.455 4-HA-nonantigenic-Wolf H3N2 S 22 no
2013 2013.271 4-HA-nonantigenic-Wolf H3N2 S 20 no
2013 2013.334 4-HA-nonantigenic-Wolf H3N2 S 21 no
2013 2013.085 4-HA-nonantigenic-Wolf H3N2 S 20 no
2013 2012.71 4-HA-nonantigenic-Wolf H3N2 S 15 no
2013 2013.345 4-HA-nonantigenic-Wolf H3N2 S 21 no
2013 2012.825 4-HA-nonantigenic-Wolf H3N2 S 20 no
2013 2012.77 4-HA-nonantigenic-Wolf H3N2 S 23 no
2013 2012.986 4-HA-nonantigenic-Wolf H3N2 S 24 no
2013 2013.268 4-HA-nonantigenic-Wolf H3N2 S 19 no
2013 2013.033 4-HA-nonantigenic-Wolf H3N2 S 22 no
2013 2013 4-HA-nonantigenic-Wolf H3N2 S 24 no
2013 2013.208 4-HA-nonantigenic-Wolf H3N2 S 19 no
2013 2012.973 4-HA-nonantigenic-Wolf H3N2 S 22 no
2013 2012.749 4-HA-nonantigenic-Wolf H3N2 S 22 no
2013 2012.8 4-HA-nonantigenic-Wolf H3N2 S 21 no
2013 2013.036 4-HA-nonantigenic-Wolf H3N2 S 18 no
2013 2013.208 4-HA-nonantigenic-Wolf H3N2 S 22 no
2014 2014.263 4-HA-nonantigenic-Wolf H3N2 S 25 no
2014 2013.992 4-HA-nonantigenic-Wolf H3N2 S 21 no
2014 2013.553 4-HA-nonantigenic-Wolf H3N2 S 67 yes
2014 2014.058 4-HA-nonantigenic-Wolf H3N2 S 22 no
2014 2014.17 4-HA-nonantigenic-Wolf H3N2 S 23 no
2014 2013.786 4-HA-nonantigenic-Wolf H3N2 S 23 no
2014 2014.164 4-HA-nonantigenic-Wolf H3N2 S 19 no
2014 2014.425 4-HA-nonantigenic-Wolf H3N2 S 23 no
2014 2014.23 4-HA-nonantigenic-Wolf H3N2 S 23 no
2014 2013.948 4-HA-nonantigenic-Wolf H3N2 S 21 no
2014 2013.696 4-HA-nonantigenic-Wolf H3N2 S 22 no
2014 2014.466 4-HA-nonantigenic-Wolf H3N2 S 23 no
2014 2013.767 4-HA-nonantigenic-Wolf H3N2 S 23 no
2014 2014.019 4-HA-nonantigenic-Wolf H3N2 S 21 no
2014 2013.929 4-HA-nonantigenic-Wolf H3N2 S 22 no
2014 2014.397 4-HA-nonantigenic-Wolf H3N2 S 25 no
2014 2014.159 4-HA-nonantigenic-Wolf H3N2 S 21 no
2014 2014.167 4-HA-nonantigenic-Wolf H3N2 S 20 no
