Year CollectionDate Gene Subtype Syn Distance DivPerSite
1982 1982.414 4-HA-nonantigenic-Wolf H3N2 S 38 0.115731138783025
1982 1982 4-HA-nonantigenic-Wolf H3N2 S 37 0.112685582499261
1982 1982 4-HA-nonantigenic-Wolf H3N2 S 38 0.115731138783025
1982 1982.246 4-HA-nonantigenic-Wolf H3N2 S 38 0.115731138783025
1982 1982 4-HA-nonantigenic-Wolf H3N2 S 36 0.109640026215497
1982 1982.414 4-HA-nonantigenic-Wolf H3N2 S 38 0.115731138783025
1982 1982 4-HA-nonantigenic-Wolf H3N2 S 38 0.115731138783025
1982 1982 4-HA-nonantigenic-Wolf H3N2 S 38 0.115731138783025
1982 1982 4-HA-nonantigenic-Wolf H3N2 S 38 0.115731138783025
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 24 0.0730933508103314
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 24 0.0730933508103314
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 25 0.0761389070940952
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1976 1976 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1973 1973 4-HA-nonantigenic-Wolf H3N2 S 21 0.06395668195904
1973 1973 4-HA-nonantigenic-Wolf H3N2 S 17 0.0517744568239848
1973 1973 4-HA-nonantigenic-Wolf H3N2 S 16 0.0487289005402209
1973 1973 4-HA-nonantigenic-Wolf H3N2 S 21 0.06395668195904
1973 1973 4-HA-nonantigenic-Wolf H3N2 S 16 0.0487289005402209
1973 1973 4-HA-nonantigenic-Wolf H3N2 S 21 0.06395668195904
1973 1973 4-HA-nonantigenic-Wolf H3N2 S 17 0.0517744568239848
1973 1973 4-HA-nonantigenic-Wolf H3N2 S 21 0.06395668195904
1973 1973 4-HA-nonantigenic-Wolf H3N2 S 18 0.0548200131077486
1991 1991 4-HA-nonantigenic-Wolf H3N2 S 53 0.161414483039482
1991 1991 4-HA-nonantigenic-Wolf H3N2 S 53 0.161414483039482
1991 1991 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1991 1991 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1988 1988.096 4-HA-nonantigenic-Wolf H3N2 S 44 0.134004476485608
1988 1988 4-HA-nonantigenic-Wolf H3N2 S 47 0.143141145336899
1988 1988 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1988 1988 4-HA-nonantigenic-Wolf H3N2 S 51 0.155323370471954
1988 1988 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1988 1988 4-HA-nonantigenic-Wolf H3N2 S 45 0.137050032769371
1988 1988 4-HA-nonantigenic-Wolf H3N2 S 50 0.15227781418819
1988 1988 4-HA-nonantigenic-Wolf H3N2 S 45 0.137050032769371
1988 1988 4-HA-nonantigenic-Wolf H3N2 S 50 0.15227781418819
1988 1988 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1988 1988 4-HA-nonantigenic-Wolf H3N2 S 48 0.146186701620663
1988 1988 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1988 1988 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1988 1988.164 4-HA-nonantigenic-Wolf H3N2 S 48 0.146186701620663
1995 1995 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1995 1995 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1995 1995.052 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1995 1995.132 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1994.583 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1995 1995.022 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1995 1995.049 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1995 1995.085 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1995 1995.195 4-HA-nonantigenic-Wolf H3N2 S 62 0.188824489593356
1995 1994.838 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1995 1995.164 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1995.164 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1995 1995.104 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1995.162 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1994.945 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1995.052 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1995.047 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1995.014 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1995 1995 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1995 1995 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1995 1995.047 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1995 1995.167 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1995.022 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1995.027 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1995.082 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1995.019 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1995.121 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1995 1994.572 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1995 1995.058 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1995.06 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1995.216 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1995.167 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1995.027 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1995.14 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1995 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1994.995 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1995 1994.934 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1995 1995 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1995.104 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1995 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1995 1995.137 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1995 1994.918 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1995 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1995.071 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1995 1995.027 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1995.063 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1995 1995.005 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1994.953 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1995 1995.101 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1995 1995.145 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1994 1994.082 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1994 1993.838 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1994 1994.044 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1994 1994.027 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1994 1994.027 4-HA-nonantigenic-Wolf H3N2 S 53 0.161414483039482
1994 1994.055 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1994 1993.97 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1994 1994.011 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1994 1994.033 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1994 1994.414 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1994 1993.904 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1994 1994.063 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1994 1994 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1994 1994.414 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1994 1994.101 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1994 1994.025 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1994 1994.047 4-HA-nonantigenic-Wolf H3N2 S 53 0.161414483039482
1994 1994.123 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1994 1994.107 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1994 1993.915 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1994 1994.066 4-HA-nonantigenic-Wolf H3N2 S 53 0.161414483039482
1994 1994.036 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1994 1994.093 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1994 1994.008 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1994 1993.918 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1994 1994.085 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1994 1994 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1994 1994.107 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1994 1994.101 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1994 1994.082 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1994 1994.071 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1994 1994.005 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1994 1994.014 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1994 1994.164 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1994 1994.184 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1994 1994.419 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1994 1994.14 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1994 1994.044 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1994 1994 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1994 1994.09 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1994 1994.003 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1994 1994.049 4-HA-nonantigenic-Wolf H3N2 S 53 0.161414483039482
1994 1994 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1994 1993.929 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1994 1994.036 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1994 1994.016 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1994 1994.014 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1994 1994.151 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1994 1994.079 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1994 1994.107 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1993 1993.186 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1993 1993.014 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1993 1993.142 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1993 1993.164 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1993 1993.189 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1993 1993.23 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1993 1993.132 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993.153 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1993 1993.088 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993.123 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1993 1993.167 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1993 1993.203 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1993 1993.151 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993.252 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993.184 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1993 1993.246 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1993 1993.167 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1993 1993.093 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993.203 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1993 1993.09 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993.214 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1993 1993.145 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1993 1992.833 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1993 1993.093 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993.085 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993.186 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1993 1993.088 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993.107 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1993 1993.186 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993.23 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1992.749 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 53 0.161414483039482
1993 1993.184 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1993 1993 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1992.025 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1992 1991.97 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1991.945 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1992.262 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1992 1991.984 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1992.036 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1992 1992 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1991.923 4-HA-nonantigenic-Wolf H3N2 S 60 0.182733377025829
1992 1991.959 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1991.945 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1992 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1992 1991.915 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1992 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1992 1991.978 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1991.937 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1991.964 4-HA-nonantigenic-Wolf H3N2 S 61 0.185778933309592
1992 1992.022 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1992.068 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1991.989 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1992 1992.09 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1992 1992 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1992 1991.945 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1992 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1991.964 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1992 1991.704 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1992 1991.904 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1991.915 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1991.915 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1992 1991.959 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1992.246 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1992 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1992 1991.915 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1992.175 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1992 1991.915 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1991.964 4-HA-nonantigenic-Wolf H3N2 S 53 0.161414483039482
1992 1991.984 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1991.959 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1991.915 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1992.022 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1992 1992.12 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1992.167 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1992.254 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1992 1992.254 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1992 1992 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1992.063 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1992 1992.038 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1992 1992 4-HA-nonantigenic-Wolf H3N2 S 59 0.179687820742065
1992 1991.915 4-HA-nonantigenic-Wolf H3N2 S 57 0.173596708174537
1992 1991.915 4-HA-nonantigenic-Wolf H3N2 S 58 0.176642264458301
1992 1991.956 4-HA-nonantigenic-Wolf H3N2 S 56 0.170551151890773
1990 1990 4-HA-nonantigenic-Wolf H3N2 S 53 0.161414483039482
1990 1990 4-HA-nonantigenic-Wolf H3N2 S 50 0.15227781418819
1990 1990 4-HA-nonantigenic-Wolf H3N2 S 53 0.161414483039482
1990 1990.047 4-HA-nonantigenic-Wolf H3N2 S 48 0.146186701620663
1990 1990 4-HA-nonantigenic-Wolf H3N2 S 55 0.16750559560701
1990 1990 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1990 1989.904 4-HA-nonantigenic-Wolf H3N2 S 49 0.149232257904427
1990 1990.019 4-HA-nonantigenic-Wolf H3N2 S 50 0.15227781418819
1990 1989.959 4-HA-nonantigenic-Wolf H3N2 S 50 0.15227781418819
1990 1990 4-HA-nonantigenic-Wolf H3N2 S 50 0.15227781418819
1990 1990 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1990 1990 4-HA-nonantigenic-Wolf H3N2 S 50 0.15227781418819
1990 1989.948 4-HA-nonantigenic-Wolf H3N2 S 49 0.149232257904427
1990 1990 4-HA-nonantigenic-Wolf H3N2 S 51 0.155323370471954
1987 1987 4-HA-nonantigenic-Wolf H3N2 S 45 0.137050032769371
1987 1987 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1987 1987 4-HA-nonantigenic-Wolf H3N2 S 45 0.137050032769371
1987 1987 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1987 1987 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1986 1986 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1986 1986 4-HA-nonantigenic-Wolf H3N2 S 44 0.134004476485608
1986 1986 4-HA-nonantigenic-Wolf H3N2 S 43 0.130958920201844
1986 1986 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1986 1986 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1986 1986 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1986 1986 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1986 1986 4-HA-nonantigenic-Wolf H3N2 S 44 0.134004476485608
1986 1986 4-HA-nonantigenic-Wolf H3N2 S 43 0.130958920201844
1985 1985 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1985 1985 4-HA-nonantigenic-Wolf H3N2 S 44 0.134004476485608
1985 1985 4-HA-nonantigenic-Wolf H3N2 S 45 0.137050032769371
1985 1985 4-HA-nonantigenic-Wolf H3N2 S 43 0.130958920201844
1985 1985 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1985 1985.085 4-HA-nonantigenic-Wolf H3N2 S 48 0.146186701620663
1985 1985 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1985 1985 4-HA-nonantigenic-Wolf H3N2 S 45 0.137050032769371
1985 1985 4-HA-nonantigenic-Wolf H3N2 S 42 0.12791336391808
1985 1985 4-HA-nonantigenic-Wolf H3N2 S 42 0.12791336391808
1985 1985 4-HA-nonantigenic-Wolf H3N2 S 45 0.137050032769371
1985 1985 4-HA-nonantigenic-Wolf H3N2 S 49 0.149232257904427
1985 1985 4-HA-nonantigenic-Wolf H3N2 S 54 0.164460039323246
1983 1983 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1983 1983 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1983 1983 4-HA-nonantigenic-Wolf H3N2 S 43 0.130958920201844
1983 1982.915 4-HA-nonantigenic-Wolf H3N2 S 41 0.124867807634316
1983 1983 4-HA-nonantigenic-Wolf H3N2 S 43 0.130958920201844
1983 1983 4-HA-nonantigenic-Wolf H3N2 S 38 0.115731138783025
1983 1983 4-HA-nonantigenic-Wolf H3N2 S 45 0.137050032769371
1981 1980.915 4-HA-nonantigenic-Wolf H3N2 S 38 0.115731138783025
1981 1981 4-HA-nonantigenic-Wolf H3N2 S 37 0.112685582499261
1981 1981 4-HA-nonantigenic-Wolf H3N2 S 34 0.10354891364797
1981 1981 4-HA-nonantigenic-Wolf H3N2 S 35 0.106594469931733
1974 1974 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1974 1974 4-HA-nonantigenic-Wolf H3N2 S 21 0.06395668195904
1974 1974 4-HA-nonantigenic-Wolf H3N2 S 21 0.06395668195904
1974 1974 4-HA-nonantigenic-Wolf H3N2 S 24 0.0730933508103314
1974 1974 4-HA-nonantigenic-Wolf H3N2 S 22 0.0670022382428038
1974 1974 4-HA-nonantigenic-Wolf H3N2 S 21 0.06395668195904
1974 1974 4-HA-nonantigenic-Wolf H3N2 S 24 0.0730933508103314
1974 1974 4-HA-nonantigenic-Wolf H3N2 S 21 0.06395668195904
1974 1974 4-HA-nonantigenic-Wolf H3N2 S 23 0.0700477945265676
1971 1971 4-HA-nonantigenic-Wolf H3N2 S 12 0.0365466754051657
1971 1971 4-HA-nonantigenic-Wolf H3N2 S 14 0.0426377879726933
1971 1971 4-HA-nonantigenic-Wolf H3N2 S 8 0.0243644502701105
1971 1971 4-HA-nonantigenic-Wolf H3N2 S 8 0.0243644502701105
1971 1971 4-HA-nonantigenic-Wolf H3N2 S 12 0.0365466754051657
1971 1971 4-HA-nonantigenic-Wolf H3N2 S 11 0.0335011191214019
1971 1971 4-HA-nonantigenic-Wolf H3N2 S 14 0.0426377879726933
1971 1971 4-HA-nonantigenic-Wolf H3N2 S 13 0.0395922316889295
1971 1971 4-HA-nonantigenic-Wolf H3N2 S 9 0.0274100065538743
1980 1980 4-HA-nonantigenic-Wolf H3N2 S 39 0.118776695066789
1980 1980 4-HA-nonantigenic-Wolf H3N2 S 34 0.10354891364797
1980 1980 4-HA-nonantigenic-Wolf H3N2 S 37 0.112685582499261
1980 1980 4-HA-nonantigenic-Wolf H3N2 S 37 0.112685582499261
1980 1980 4-HA-nonantigenic-Wolf H3N2 S 35 0.106594469931733
1980 1980 4-HA-nonantigenic-Wolf H3N2 S 35 0.106594469931733
1980 1980 4-HA-nonantigenic-Wolf H3N2 S 37 0.112685582499261
1980 1980 4-HA-nonantigenic-Wolf H3N2 S 35 0.106594469931733
1984 1984 4-HA-nonantigenic-Wolf H3N2 S 45 0.137050032769371
1984 1984 4-HA-nonantigenic-Wolf H3N2 S 44 0.134004476485608
1984 1984 4-HA-nonantigenic-Wolf H3N2 S 46 0.140095589053135
1978 1978 4-HA-nonantigenic-Wolf H3N2 S 32 0.0974578010804419
1978 1978 4-HA-nonantigenic-Wolf H3N2 S 30 0.0913666885129143
1978 1978 4-HA-nonantigenic-Wolf H3N2 S 31 0.0944122447966781
1978 1978 4-HA-nonantigenic-Wolf H3N2 S 33 0.100503357364206
1978 1978 4-HA-nonantigenic-Wolf H3N2 S 30 0.0913666885129143
1978 1978 4-HA-nonantigenic-Wolf H3N2 S 30 0.0913666885129143
2003 2003 4-HA-nonantigenic-Wolf H3N2 S 84 0.25582672783616
2003 2003 4-HA-nonantigenic-Wolf H3N2 S 83 0.252781171552396
2003 2002.564 4-HA-nonantigenic-Wolf H3N2 S 76 0.23146227756605
2003 2002.742 4-HA-nonantigenic-Wolf H3N2 S 74 0.225371164998522
2003 2003.016 4-HA-nonantigenic-Wolf H3N2 S 82 0.249735615268632
2003 2003 4-HA-nonantigenic-Wolf H3N2 S 83 0.252781171552396
2003 2003 4-HA-nonantigenic-Wolf H3N2 S 85 0.258872284119924
2003 2003.181 4-HA-nonantigenic-Wolf H3N2 S 83 0.252781171552396
