Year Gene BinFreq NS S ProportionNS NumVariants
within-host 2-PB1 0.0316227766016838 17 25 0.404761904761905 42
within-host 3-PA 0.0316227766016838 39 44 0.469879518072289 83
within-host 4-HA 0.0316227766016838 39 32 0.549295774647887 71
within-host 5-NP 0.0316227766016838 32 26 0.551724137931034 58
within-host 6-NA 0.0316227766016838 24 21 0.533333333333333 45
within-host 7-M1 0.0316227766016838 19 4 0.826086956521739 23
within-host 7-M2 0.0316227766016838 5 2 0.714285714285714 7
within-host 8-NEP 0.0316227766016838 18 8 0.692307692307692 26
within-host 8-NS1 0.0316227766016838 23 15 0.605263157894737 38
within-host 1-PB2 0.1 11 13 0.458333333333333 24
within-host 2-PB1 0.1 16 17 0.484848484848485 33
within-host 3-PA 0.1 15 14 0.517241379310345 29
within-host 4-HA 0.1 19 9 0.678571428571429 28
within-host 5-NP 0.1 3 3 0.5 6
within-host 6-NA 0.1 12 8 0.6 20
within-host 7-M1 0.1 6 3 0.666666666666667 9
within-host 7-M2 0.1 1 0 1 1
within-host 8-NEP 0.1 3 2 0.6 5
within-host 8-NS1 0.1 7 3 0.7 10
within-host 1-PB2 0.316227766016838 4 3 0.571428571428571 7
within-host 2-PB1 0.316227766016838 1 5 0.166666666666667 6
within-host 3-PA 0.316227766016838 1 3 0.25 4
within-host 4-HA 0.316227766016838 4 1 0.8 5
within-host 5-NP 0.316227766016838 3 2 0.6 5
within-host 6-NA 0.316227766016838 6 0 1 6
within-host 7-M1 0.316227766016838 3 1 0.75 4
within-host 7-M2 0.316227766016838 1 0 1 1
within-host 8-NEP 0.316227766016838 0 0 NA 0
within-host 8-NS1 0.316227766016838 0 1 0 1
within-host 1-PB2 0.00316227766016838 349 141 0.712244897959184 490
within-host 2-PB1 0.00316227766016838 314 208 0.601532567049808 522
within-host 3-PA 0.00316227766016838 324 169 0.657200811359026 493
within-host 4-HA 0.00316227766016838 295 186 0.613305613305613 481
within-host 5-NP 0.00316227766016838 222 164 0.575129533678757 386
within-host 6-NA 0.00316227766016838 222 101 0.687306501547988 323
within-host 7-M1 0.00316227766016838 80 44 0.645161290322581 124
within-host 7-M2 0.00316227766016838 34 26 0.566666666666667 60
within-host 8-NEP 0.00316227766016838 68 38 0.641509433962264 106
within-host 8-NS1 0.00316227766016838 132 61 0.683937823834197 193
within-host 1-PB2 0.01 164 118 0.581560283687943 282
within-host 2-PB1 0.01 144 135 0.516129032258065 279
within-host 3-PA 0.01 218 132 0.622857142857143 350
within-host 4-HA 0.01 185 112 0.622895622895623 297
within-host 5-NP 0.01 124 93 0.571428571428571 217
within-host 6-NA 0.01 100 33 0.75187969924812 133
within-host 7-M1 0.01 26 16 0.619047619047619 42
within-host 7-M2 0.01 28 12 0.7 40
within-host 8-NEP 0.01 48 16 0.75 64
within-host 8-NS1 0.01 76 48 0.612903225806452 124
within-host 1-PB2 0.0316227766016838 64 49 0.566371681415929 113
within-host 2-PB1 0.0316227766016838 28 27 0.509090909090909 55
within-host 3-PA 0.0316227766016838 50 43 0.537634408602151 93
within-host 4-HA 0.0316227766016838 44 42 0.511627906976744 86
within-host 5-NP 0.0316227766016838 31 23 0.574074074074074 54
within-host 6-NA 0.0316227766016838 17 20 0.459459459459459 37
within-host 7-M1 0.0316227766016838 13 6 0.684210526315789 19
within-host 7-M2 0.0316227766016838 7 1 0.875 8
within-host 8-NEP 0.0316227766016838 9 5 0.642857142857143 14
within-host 8-NS1 0.0316227766016838 11 8 0.578947368421053 19
within-host 1-PB2 0.1 14 15 0.482758620689655 29
within-host 2-PB1 0.1 12 8 0.6 20
within-host 3-PA 0.1 13 4 0.764705882352941 17
within-host 4-HA 0.1 17 20 0.459459459459459 37
within-host 5-NP 0.1 5 9 0.357142857142857 14
within-host 6-NA 0.1 16 4 0.8 20
within-host 7-M1 0.1 4 8 0.333333333333333 12
within-host 7-M2 0.1 2 0 1 2
within-host 8-NEP 0.1 2 2 0.5 4
within-host 8-NS1 0.1 5 4 0.555555555555556 9
within-host 1-PB2 0.316227766016838 2 7 0.222222222222222 9
within-host 2-PB1 0.316227766016838 2 9 0.181818181818182 11
within-host 3-PA 0.316227766016838 3 3 0.5 6
within-host 4-HA 0.316227766016838 6 5 0.545454545454545 11
within-host 5-NP 0.316227766016838 2 3 0.4 5
within-host 6-NA 0.316227766016838 2 0 1 2
within-host 7-M1 0.316227766016838 1 2 0.333333333333333 3
within-host 7-M2 0.316227766016838 4 0 1 4
within-host 8-NEP 0.316227766016838 0 1 0 1
within-host 8-NS1 0.316227766016838 1 0 1 1
within-host 1-PB2 0.00316227766016838 409 194 0.678275290215589 603
within-host 2-PB1 0.00316227766016838 249 196 0.559550561797753 445
within-host 3-PA 0.00316227766016838 315 174 0.644171779141104 489
within-host 4-HA 0.00316227766016838 285 169 0.627753303964758 454
within-host 5-NP 0.00316227766016838 240 152 0.612244897959184 392
within-host 6-NA 0.00316227766016838 210 114 0.648148148148148 324
within-host 7-M1 0.00316227766016838 106 66 0.616279069767442 172
within-host 7-M2 0.00316227766016838 42 18 0.7 60
within-host 8-NEP 0.00316227766016838 54 42 0.5625 96
within-host 8-NS1 0.00316227766016838 139 65 0.681372549019608 204
within-host 1-PB2 0.01 152 108 0.584615384615385 260
within-host 2-PB1 0.01 107 83 0.563157894736842 190
within-host 3-PA 0.01 196 111 0.638436482084691 307
within-host 4-HA 0.01 186 109 0.630508474576271 295
within-host 5-NP 0.01 94 109 0.463054187192118 203
within-host 6-NA 0.01 111 52 0.680981595092024 163
within-host 7-M1 0.01 24 19 0.558139534883721 43
within-host 7-M2 0.01 25 11 0.694444444444444 36
within-host 8-NEP 0.01 33 19 0.634615384615385 52
within-host 8-NS1 0.01 78 38 0.672413793103448 116
within-host 1-PB2 0.0316227766016838 55 29 0.654761904761905 84
within-host 2-PB1 0.0316227766016838 22 31 0.415094339622642 53
within-host 3-PA 0.0316227766016838 24 33 0.421052631578947 57
within-host 4-HA 0.0316227766016838 41 50 0.450549450549451 91
within-host 5-NP 0.0316227766016838 51 37 0.579545454545455 88
within-host 6-NA 0.0316227766016838 18 21 0.461538461538462 39
within-host 7-M1 0.0316227766016838 12 4 0.75 16
within-host 7-M2 0.0316227766016838 2 4 0.333333333333333 6
within-host 8-NEP 0.0316227766016838 12 6 0.666666666666667 18
within-host 8-NS1 0.0316227766016838 9 5 0.642857142857143 14
within-host 1-PB2 0.1 12 16 0.428571428571429 28
within-host 2-PB1 0.1 14 10 0.583333333333333 24
within-host 3-PA 0.1 18 11 0.620689655172414 29
within-host 4-HA 0.1 10 11 0.476190476190476 21
within-host 5-NP 0.1 0 6 0 6
within-host 6-NA 0.1 30 1 0.967741935483871 31
within-host 7-M1 0.1 3 7 0.3 10
within-host 7-M2 0.1 6 0 1 6
within-host 8-NEP 0.1 2 1 0.666666666666667 3
within-host 8-NS1 0.1 7 1 0.875 8
within-host 1-PB2 0.316227766016838 1 7 0.125 8
within-host 2-PB1 0.316227766016838 0 12 0 12
within-host 3-PA 0.316227766016838 5 12 0.294117647058824 17
within-host 4-HA 0.316227766016838 8 8 0.5 16
within-host 5-NP 0.316227766016838 3 5 0.375 8
within-host 6-NA 0.316227766016838 2 0 1 2
within-host 7-M1 0.316227766016838 2 5 0.285714285714286 7
within-host 7-M2 0.316227766016838 0 0 NA 0
within-host 8-NEP 0.316227766016838 0 1 0 1
within-host 8-NS1 0.316227766016838 1 2 0.333333333333333 3
within-host 1-PB2 0.00316227766016838 389 203 0.657094594594595 592
within-host 2-PB1 0.00316227766016838 337 207 0.619485294117647 544
within-host 3-PA 0.00316227766016838 338 209 0.617915904936015 547
within-host 4-HA 0.00316227766016838 330 223 0.596745027124774 553
within-host 5-NP 0.00316227766016838 191 131 0.593167701863354 322
within-host 6-NA 0.00316227766016838 156 67 0.699551569506726 223
within-host 7-M1 0.00316227766016838 92 85 0.519774011299435 177
within-host 7-M2 0.00316227766016838 40 18 0.689655172413793 58
within-host 8-NEP 0.00316227766016838 64 27 0.703296703296703 91
within-host 8-NS1 0.00316227766016838 148 77 0.657777777777778 225
within-host 1-PB2 0.01 188 101 0.650519031141868 289
within-host 2-PB1 0.01 137 116 0.541501976284585 253
within-host 3-PA 0.01 167 106 0.611721611721612 273
within-host 4-HA 0.01 173 127 0.576666666666667 300
within-host 5-NP 0.01 136 117 0.537549407114625 253
within-host 6-NA 0.01 196 65 0.75095785440613 261
within-host 7-M1 0.01 27 21 0.5625 48
within-host 7-M2 0.01 15 5 0.75 20
within-host 8-NEP 0.01 49 26 0.653333333333333 75
within-host 8-NS1 0.01 96 45 0.680851063829787 141
within-host 1-PB2 0.0316227766016838 70 38 0.648148148148148 108
within-host 2-PB1 0.0316227766016838 34 38 0.472222222222222 72
within-host 3-PA 0.0316227766016838 37 45 0.451219512195122 82
within-host 4-HA 0.0316227766016838 53 37 0.588888888888889 90
within-host 5-NP 0.0316227766016838 39 24 0.619047619047619 63
within-host 6-NA 0.0316227766016838 24 16 0.6 40
within-host 7-M1 0.0316227766016838 12 4 0.75 16
within-host 7-M2 0.0316227766016838 4 4 0.5 8
within-host 8-NEP 0.0316227766016838 7 7 0.5 14
within-host 8-NS1 0.0316227766016838 8 7 0.533333333333333 15
within-host 1-PB2 0.1 15 9 0.625 24
within-host 2-PB1 0.1 9 11 0.45 20
within-host 3-PA 0.1 15 9 0.625 24
within-host 4-HA 0.1 12 11 0.521739130434783 23
within-host 5-NP 0.1 3 14 0.176470588235294 17
within-host 6-NA 0.1 22 6 0.785714285714286 28
within-host 7-M1 0.1 2 3 0.4 5
within-host 7-M2 0.1 4 0 1 4
within-host 8-NEP 0.1 4 2 0.666666666666667 6
within-host 8-NS1 0.1 7 1 0.875 8
within-host 1-PB2 0.316227766016838 2 10 0.166666666666667 12
within-host 2-PB1 0.316227766016838 2 9 0.181818181818182 11
within-host 3-PA 0.316227766016838 2 2 0.5 4
within-host 4-HA 0.316227766016838 6 4 0.6 10
within-host 5-NP 0.316227766016838 0 4 0 4
within-host 6-NA 0.316227766016838 0 0 NA 0
within-host 7-M1 0.316227766016838 0 4 0 4
within-host 7-M2 0.316227766016838 2 0 1 2
within-host 8-NEP 0.316227766016838 0 1 0 1
within-host 8-NS1 0.316227766016838 3 6 0.333333333333333 9
within-host 1-PB2 0.00316227766016838 415 180 0.697478991596639 595
within-host 2-PB1 0.00316227766016838 262 180 0.592760180995475 442
within-host 3-PA 0.00316227766016838 359 145 0.712301587301587 504
within-host 4-HA 0.00316227766016838 287 184 0.609341825902335 471
within-host 5-NP 0.00316227766016838 195 166 0.54016620498615 361
within-host 6-NA 0.00316227766016838 215 136 0.612535612535613 351
within-host 7-M1 0.00316227766016838 79 83 0.487654320987654 162
within-host 7-M2 0.00316227766016838 29 17 0.630434782608696 46
within-host 8-NEP 0.00316227766016838 65 39 0.625 104
within-host 8-NS1 0.00316227766016838 148 60 0.711538461538462 208
within-host 1-PB2 0.01 159 99 0.616279069767442 258
within-host 2-PB1 0.01 139 107 0.565040650406504 246
within-host 3-PA 0.01 244 137 0.640419947506562 381
within-host 4-HA 0.01 158 99 0.614785992217899 257
within-host 5-NP 0.01 120 102 0.540540540540541 222
within-host 6-NA 0.01 118 63 0.651933701657459 181
within-host 7-M1 0.01 33 29 0.532258064516129 62
within-host 7-M2 0.01 21 15 0.583333333333333 36
within-host 8-NEP 0.01 49 22 0.690140845070423 71
within-host 8-NS1 0.01 80 26 0.754716981132076 106
within-host 1-PB2 0.0316227766016838 61 46 0.570093457943925 107
within-host 2-PB1 0.0316227766016838 26 36 0.419354838709677 62
within-host 3-PA 0.0316227766016838 42 50 0.456521739130435 92
within-host 4-HA 0.0316227766016838 48 44 0.521739130434783 92
within-host 5-NP 0.0316227766016838 33 31 0.515625 64
within-host 6-NA 0.0316227766016838 22 20 0.523809523809524 42
within-host 7-M1 0.0316227766016838 10 5 0.666666666666667 15
within-host 7-M2 0.0316227766016838 4 3 0.571428571428571 7
within-host 8-NEP 0.0316227766016838 18 4 0.818181818181818 22
within-host 8-NS1 0.0316227766016838 20 14 0.588235294117647 34
within-host 1-PB2 0.1 17 14 0.548387096774194 31
within-host 2-PB1 0.1 24 10 0.705882352941177 34
within-host 3-PA 0.1 11 12 0.478260869565217 23
within-host 4-HA 0.1 17 11 0.607142857142857 28
within-host 5-NP 0.1 1 8 0.111111111111111 9
within-host 6-NA 0.1 14 4 0.777777777777778 18
within-host 7-M1 0.1 3 4 0.428571428571429 7
within-host 7-M2 0.1 2 0 1 2
within-host 8-NEP 0.1 3 2 0.6 5
within-host 8-NS1 0.1 7 0 1 7
within-host 1-PB2 0.316227766016838 5 7 0.416666666666667 12
within-host 2-PB1 0.316227766016838 3 10 0.230769230769231 13
within-host 3-PA 0.316227766016838 1 3 0.25 4
within-host 4-HA 0.316227766016838 4 4 0.5 8
within-host 5-NP 0.316227766016838 3 2 0.6 5
within-host 6-NA 0.316227766016838 1 0 1 1
within-host 7-M1 0.316227766016838 1 3 0.25 4
within-host 7-M2 0.316227766016838 3 0 1 3
within-host 8-NEP 0.316227766016838 0 1 0 1
within-host 8-NS1 0.316227766016838 4 2 0.666666666666667 6
within-host 1-PB2 0.00316227766016838 381 198 0.658031088082902 579
within-host 2-PB1 0.00316227766016838 276 221 0.55533199195171 497
within-host 3-PA 0.00316227766016838 404 189 0.681281618887015 593
within-host 4-HA 0.00316227766016838 293 179 0.620762711864407 472
within-host 5-NP 0.00316227766016838 179 150 0.544072948328267 329
within-host 6-NA 0.00316227766016838 213 122 0.635820895522388 335
within-host 7-M1 0.00316227766016838 87 66 0.568627450980392 153
within-host 7-M2 0.00316227766016838 30 22 0.576923076923077 52
within-host 8-NEP 0.00316227766016838 82 40 0.672131147540984 122
within-host 8-NS1 0.00316227766016838 130 56 0.698924731182796 186
within-host 1-PB2 0.01 155 98 0.612648221343874 253
within-host 2-PB1 0.01 112 106 0.513761467889908 218
within-host 3-PA 0.01 197 108 0.645901639344262 305
within-host 4-HA 0.01 210 105 0.666666666666667 315
within-host 5-NP 0.01 112 107 0.511415525114155 219
within-host 6-NA 0.01 109 46 0.703225806451613 155
within-host 7-M1 0.01 32 16 0.666666666666667 48
within-host 7-M2 0.01 29 12 0.707317073170732 41
within-host 8-NEP 0.01 39 20 0.661016949152542 59
within-host 8-NS1 0.01 71 28 0.717171717171717 99
within-host 1-PB2 0.0316227766016838 61 33 0.648936170212766 94
within-host 2-PB1 0.0316227766016838 37 29 0.560606060606061 66
within-host 3-PA 0.0316227766016838 49 37 0.569767441860465 86
within-host 4-HA 0.0316227766016838 41 34 0.546666666666667 75
within-host 5-NP 0.0316227766016838 43 22 0.661538461538462 65
within-host 6-NA 0.0316227766016838 19 25 0.431818181818182 44
within-host 7-M1 0.0316227766016838 11 5 0.6875 16
within-host 7-M2 0.0316227766016838 2 4 0.333333333333333 6
within-host 8-NEP 0.0316227766016838 10 6 0.625 16
within-host 8-NS1 0.0316227766016838 18 15 0.545454545454545 33
within-host 1-PB2 0.1 14 9 0.608695652173913 23
within-host 2-PB1 0.1 16 7 0.695652173913043 23
within-host 3-PA 0.1 13 15 0.464285714285714 28
within-host 4-HA 0.1 16 14 0.533333333333333 30
within-host 5-NP 0.1 5 9 0.357142857142857 14
within-host 6-NA 0.1 28 3 0.903225806451613 31
within-host 7-M1 0.1 2 3 0.4 5
within-host 7-M2 0.1 4 0 1 4
within-host 8-NEP 0.1 4 1 0.8 5
within-host 8-NS1 0.1 3 1 0.75 4
within-host 1-PB2 0.316227766016838 8 5 0.615384615384615 13
within-host 2-PB1 0.316227766016838 3 6 0.333333333333333 9
within-host 3-PA 0.316227766016838 2 3 0.4 5
within-host 4-HA 0.316227766016838 7 6 0.538461538461538 13
within-host 5-NP 0.316227766016838 4 5 0.444444444444444 9
within-host 6-NA 0.316227766016838 5 0 1 5
within-host 7-M1 0.316227766016838 2 3 0.4 5
within-host 7-M2 0.316227766016838 4 0 1 4
within-host 8-NEP 0.316227766016838 0 0 NA 0
within-host 8-NS1 0.316227766016838 3 1 0.75 4
within-host 1-PB2 0.00316227766016838 343 187 0.647169811320755 530
within-host 2-PB1 0.00316227766016838 300 202 0.597609561752988 502
within-host 3-PA 0.00316227766016838 390 190 0.672413793103448 580
within-host 4-HA 0.00316227766016838 261 182 0.589164785553047 443
within-host 5-NP 0.00316227766016838 180 138 0.566037735849057 318
within-host 6-NA 0.00316227766016838 163 106 0.605947955390335 269
within-host 7-M1 0.00316227766016838 90 49 0.647482014388489 139
within-host 7-M2 0.00316227766016838 42 33 0.56 75
within-host 8-NEP 0.00316227766016838 65 31 0.677083333333333 96
within-host 8-NS1 0.00316227766016838 178 84 0.679389312977099 262
within-host 1-PB2 0.01 155 112 0.580524344569288 267
within-host 2-PB1 0.01 129 117 0.524390243902439 246
within-host 3-PA 0.01 194 125 0.608150470219436 319
within-host 4-HA 0.01 197 122 0.617554858934169 319
within-host 5-NP 0.01 97 96 0.50259067357513 193
within-host 6-NA 0.01 109 59 0.648809523809524 168
within-host 7-M1 0.01 34 23 0.596491228070175 57
within-host 7-M2 0.01 29 11 0.725 40
within-host 8-NEP 0.01 38 24 0.612903225806452 62
within-host 8-NS1 0.01 74 31 0.704761904761905 105
within-host 1-PB2 0.0316227766016838 58 39 0.597938144329897 97
within-host 2-PB1 0.0316227766016838 26 35 0.426229508196721 61
within-host 3-PA 0.0316227766016838 40 44 0.476190476190476 84
within-host 4-HA 0.0316227766016838 49 42 0.538461538461538 91
within-host 5-NP 0.0316227766016838 35 32 0.522388059701492 67
within-host 6-NA 0.0316227766016838 20 20 0.5 40
within-host 7-M1 0.0316227766016838 9 5 0.642857142857143 14
within-host 7-M2 0.0316227766016838 5 3 0.625 8
within-host 8-NEP 0.0316227766016838 16 8 0.666666666666667 24
within-host 8-NS1 0.0316227766016838 17 8 0.68 25
within-host 1-PB2 0.1 15 16 0.483870967741935 31
within-host 2-PB1 0.1 25 13 0.657894736842105 38
within-host 3-PA 0.1 21 8 0.724137931034483 29
within-host 4-HA 0.1 11 9 0.55 20
within-host 5-NP 0.1 2 3 0.4 5
within-host 6-NA 0.1 13 11 0.541666666666667 24
within-host 7-M1 0.1 1 5 0.166666666666667 6
within-host 7-M2 0.1 0 0 NA 0
within-host 8-NEP 0.1 7 1 0.875 8
within-host 8-NS1 0.1 9 6 0.6 15
within-host 1-PB2 0.316227766016838 1 5 0.166666666666667 6
within-host 2-PB1 0.316227766016838 3 9 0.25 12
within-host 3-PA 0.316227766016838 0 5 0 5
within-host 4-HA 0.316227766016838 5 2 0.714285714285714 7
within-host 5-NP 0.316227766016838 10 3 0.769230769230769 13
within-host 6-NA 0.316227766016838 7 0 1 7
within-host 7-M1 0.316227766016838 2 3 0.4 5
within-host 7-M2 0.316227766016838 1 0 1 1
within-host 8-NEP 0.316227766016838 0 0 NA 0
within-host 8-NS1 0.316227766016838 0 1 0 1
within-host 1-PB2 0.00316227766016838 423 197 0.682258064516129 620
within-host 2-PB1 0.00316227766016838 258 192 0.573333333333333 450
within-host 3-PA 0.00316227766016838 375 188 0.66607460035524 563
within-host 4-HA 0.00316227766016838 255 161 0.612980769230769 416
within-host 5-NP 0.00316227766016838 183 131 0.582802547770701 314
within-host 6-NA 0.00316227766016838 221 118 0.651917404129793 339
within-host 7-M1 0.00316227766016838 94 50 0.652777777777778 144
within-host 7-M2 0.00316227766016838 31 17 0.645833333333333 48
within-host 8-NEP 0.00316227766016838 65 42 0.607476635514019 107
within-host 8-NS1 0.00316227766016838 136 64 0.68 200
within-host 1-PB2 0.01 194 114 0.62987012987013 308
within-host 2-PB1 0.01 98 118 0.453703703703704 216
within-host 3-PA 0.01 172 103 0.625454545454545 275
within-host 4-HA 0.01 207 128 0.617910447761194 335
within-host 5-NP 0.01 121 104 0.537777777777778 225
within-host 6-NA 0.01 118 44 0.728395061728395 162
within-host 7-M1 0.01 46 20 0.696969696969697 66
within-host 7-M2 0.01 30 13 0.697674418604651 43
within-host 8-NEP 0.01 32 24 0.571428571428571 56
within-host 8-NS1 0.01 82 30 0.732142857142857 112
within-host 1-PB2 0.0316227766016838 66 53 0.554621848739496 119
within-host 2-PB1 0.0316227766016838 33 27 0.55 60
within-host 3-PA 0.0316227766016838 53 47 0.53 100
within-host 4-HA 0.0316227766016838 41 31 0.569444444444444 72
within-host 5-NP 0.0316227766016838 23 26 0.469387755102041 49
within-host 6-NA 0.0316227766016838 24 29 0.452830188679245 53
within-host 7-M1 0.0316227766016838 11 10 0.523809523809524 21
within-host 7-M2 0.0316227766016838 3 3 0.5 6
within-host 8-NEP 0.0316227766016838 12 10 0.545454545454545 22
within-host 8-NS1 0.0316227766016838 22 14 0.611111111111111 36
within-host 1-PB2 0.1 14 7 0.666666666666667 21
within-host 2-PB1 0.1 13 8 0.619047619047619 21
within-host 3-PA 0.1 8 11 0.421052631578947 19
within-host 4-HA 0.1 21 11 0.65625 32
within-host 5-NP 0.1 5 7 0.416666666666667 12
within-host 6-NA 0.1 16 4 0.8 20
within-host 7-M1 0.1 0 6 0 6
within-host 7-M2 0.1 0 0 NA 0
within-host 8-NEP 0.1 2 2 0.5 4
within-host 8-NS1 0.1 6 1 0.857142857142857 7
within-host 1-PB2 0.316227766016838 0 7 0 7
within-host 2-PB1 0.316227766016838 0 9 0 9
within-host 3-PA 0.316227766016838 3 5 0.375 8
within-host 4-HA 0.316227766016838 11 13 0.458333333333333 24
within-host 5-NP 0.316227766016838 6 3 0.666666666666667 9
within-host 6-NA 0.316227766016838 12 0 1 12
within-host 7-M1 0.316227766016838 1 3 0.25 4
within-host 7-M2 0.316227766016838 2 0 1 2
within-host 8-NEP 0.316227766016838 0 0 NA 0
within-host 8-NS1 0.316227766016838 2 3 0.4 5
within-host 1-PB2 0.00316227766016838 334 186 0.642307692307692 520
within-host 2-PB1 0.00316227766016838 295 196 0.60081466395112 491
within-host 3-PA 0.00316227766016838 376 194 0.659649122807018 570
within-host 4-HA 0.00316227766016838 287 190 0.60167714884696 477
within-host 5-NP 0.00316227766016838 154 148 0.509933774834437 302
within-host 6-NA 0.00316227766016838 209 127 0.62202380952381 336
within-host 7-M1 0.00316227766016838 123 95 0.564220183486238 218
within-host 7-M2 0.00316227766016838 42 27 0.608695652173913 69
within-host 8-NEP 0.00316227766016838 57 36 0.612903225806452 93
within-host 8-NS1 0.00316227766016838 124 65 0.656084656084656 189
within-host 1-PB2 0.01 208 124 0.626506024096386 332
within-host 2-PB1 0.01 132 114 0.536585365853659 246
within-host 3-PA 0.01 201 108 0.650485436893204 309
within-host 4-HA 0.01 201 118 0.630094043887147 319
within-host 5-NP 0.01 105 88 0.544041450777202 193
within-host 6-NA 0.01 110 45 0.709677419354839 155
within-host 7-M1 0.01 43 30 0.589041095890411 73
within-host 7-M2 0.01 17 12 0.586206896551724 29
within-host 8-NEP 0.01 46 24 0.657142857142857 70
within-host 8-NS1 0.01 74 41 0.643478260869565 115
within-host 1-PB2 0.0316227766016838 66 35 0.653465346534653 101
within-host 2-PB1 0.0316227766016838 24 32 0.428571428571429 56
within-host 3-PA 0.0316227766016838 58 55 0.513274336283186 113
within-host 4-HA 0.0316227766016838 52 46 0.530612244897959 98
within-host 5-NP 0.0316227766016838 34 29 0.53968253968254 63
within-host 6-NA 0.0316227766016838 24 32 0.428571428571429 56
within-host 7-M1 0.0316227766016838 6 6 0.5 12
within-host 7-M2 0.0316227766016838 3 5 0.375 8
within-host 8-NEP 0.0316227766016838 12 7 0.631578947368421 19
within-host 8-NS1 0.0316227766016838 20 9 0.689655172413793 29
within-host 1-PB2 0.1 11 20 0.354838709677419 31
within-host 2-PB1 0.1 19 16 0.542857142857143 35
within-host 3-PA 0.1 16 12 0.571428571428571 28
within-host 4-HA 0.1 20 11 0.645161290322581 31
within-host 5-NP 0.1 1 8 0.111111111111111 9
within-host 6-NA 0.1 18 5 0.782608695652174 23
within-host 7-M1 0.1 1 1 0.5 2
within-host 7-M2 0.1 5 0 1 5
within-host 8-NEP 0.1 3 1 0.75 4
within-host 8-NS1 0.1 5 2 0.714285714285714 7
within-host 1-PB2 0.316227766016838 2 7 0.222222222222222 9
within-host 2-PB1 0.316227766016838 3 10 0.230769230769231 13
within-host 3-PA 0.316227766016838 1 4 0.2 5
within-host 4-HA 0.316227766016838 6 5 0.545454545454545 11
within-host 5-NP 0.316227766016838 1 3 0.25 4
within-host 6-NA 0.316227766016838 2 0 1 2
within-host 7-M1 0.316227766016838 3 2 0.6 5
within-host 7-M2 0.316227766016838 2 0 1 2
within-host 8-NEP 0.316227766016838 0 2 0 2
within-host 8-NS1 0.316227766016838 0 3 0 3
within-host 1-PB2 0.00316227766016838 406 183 0.689303904923599 589
within-host 2-PB1 0.00316227766016838 256 168 0.60377358490566 424
within-host 3-PA 0.00316227766016838 364 178 0.671586715867159 542
within-host 4-HA 0.00316227766016838 288 196 0.59504132231405 484
within-host 5-NP 0.00316227766016838 220 175 0.556962025316456 395
within-host 6-NA 0.00316227766016838 176 88 0.666666666666667 264
within-host 7-M1 0.00316227766016838 89 67 0.57051282051282 156
within-host 7-M2 0.00316227766016838 31 19 0.62 50
within-host 8-NEP 0.00316227766016838 69 46 0.6 115
within-host 8-NS1 0.00316227766016838 150 69 0.684931506849315 219
within-host 1-PB2 0.01 176 95 0.649446494464945 271
within-host 2-PB1 0.01 144 129 0.527472527472527 273
within-host 3-PA 0.01 179 122 0.59468438538206 301
within-host 4-HA 0.01 163 137 0.543333333333333 300
within-host 5-NP 0.01 101 92 0.523316062176166 193
within-host 6-NA 0.01 137 60 0.695431472081218 197
within-host 7-M1 0.01 52 25 0.675324675324675 77
within-host 7-M2 0.01 29 14 0.674418604651163 43
within-host 8-NEP 0.01 39 24 0.619047619047619 63
within-host 8-NS1 0.01 70 34 0.673076923076923 104
within-host 1-PB2 0.0316227766016838 52 33 0.611764705882353 85
within-host 2-PB1 0.0316227766016838 17 32 0.346938775510204 49
within-host 3-PA 0.0316227766016838 31 38 0.449275362318841 69
within-host 4-HA 0.0316227766016838 36 25 0.590163934426229 61
within-host 5-NP 0.0316227766016838 38 25 0.603174603174603 63
within-host 6-NA 0.0316227766016838 21 19 0.525 40
within-host 7-M1 0.0316227766016838 8 4 0.666666666666667 12
within-host 7-M2 0.0316227766016838 2 2 0.5 4
within-host 8-NEP 0.0316227766016838 7 2 0.777777777777778 9
within-host 8-NS1 0.0316227766016838 19 7 0.730769230769231 26
within-host 1-PB2 0.1 10 14 0.416666666666667 24
within-host 2-PB1 0.1 9 19 0.321428571428571 28
within-host 3-PA 0.1 9 6 0.6 15
within-host 4-HA 0.1 16 13 0.551724137931034 29
within-host 5-NP 0.1 3 4 0.428571428571429 7
within-host 6-NA 0.1 15 2 0.882352941176471 17
within-host 7-M1 0.1 5 1 0.833333333333333 6
within-host 7-M2 0.1 8 0 1 8
within-host 8-NEP 0.1 4 0 1 4
within-host 8-NS1 0.1 5 3 0.625 8
within-host 1-PB2 0.316227766016838 2 5 0.285714285714286 7
within-host 2-PB1 0.316227766016838 1 4 0.2 5
within-host 3-PA 0.316227766016838 0 9 0 9
within-host 4-HA 0.316227766016838 3 1 0.75 4
within-host 5-NP 0.316227766016838 4 1 0.8 5
within-host 6-NA 0.316227766016838 9 0 1 9
within-host 7-M1 0.316227766016838 3 0 1 3
within-host 7-M2 0.316227766016838 2 0 1 2
within-host 8-NEP 0.316227766016838 0 1 0 1
within-host 8-NS1 0.316227766016838 0 1 0 1
within-host 1-PB2 0.00316227766016838 329 159 0.674180327868853 488
within-host 2-PB1 0.00316227766016838 245 172 0.587529976019185 417
within-host 3-PA 0.00316227766016838 370 175 0.678899082568807 545
within-host 4-HA 0.00316227766016838 329 209 0.611524163568773 538
within-host 5-NP 0.00316227766016838 199 148 0.573487031700288 347
